sequencing_platform	sequencing_type	instrument_model	insert_size	first_file	second_file	uuid	ENA number	sample_name	isolate	strain	organism	latitude	longitude	country	region	city	collection_date	host	host_status	collected_by	isolation_source
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-195-PRJ1066-RL-Sewage-194_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-195-PRJ1066-RL-Sewage-194_S2_L001_R2_001.fastq.gz	DTU2017-195-PRJ1066-RL-Sewage-194_S2_L001	ERR3562989	DTU2017-195-PRJ1066-RL-Sewage-194_S2_L001	DTU2017-195-PRJ1066-RL-Sewage-194_S2_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-01-12			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-196-PRJ1066-RD-Sewage-195_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-196-PRJ1066-RD-Sewage-195_S3_L001_R2_001.fastq.gz	DTU2017-196-PRJ1066-RD-Sewage-195_S3_L001	ERR3562990	DTU2017-196-PRJ1066-RD-Sewage-195_S3_L001	DTU2017-196-PRJ1066-RD-Sewage-195_S3_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-01-16			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-197-PRJ1066-RA-Sewage-196_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-197-PRJ1066-RA-Sewage-196_S4_L001_R2_001.fastq.gz	DTU2017-197-PRJ1066-RA-Sewage-196_S4_L001	ERR3562991	DTU2017-197-PRJ1066-RA-Sewage-196_S4_L001	DTU2017-197-PRJ1066-RA-Sewage-196_S4_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-01-04			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-198-PRJ1066-RA-Sewage-197_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-198-PRJ1066-RA-Sewage-197_S5_L001_R2_001.fastq.gz	DTU2017-198-PRJ1066-RA-Sewage-197_S5_L001	ERR3562992	DTU2017-198-PRJ1066-RA-Sewage-197_S5_L001	DTU2017-198-PRJ1066-RA-Sewage-197_S5_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-01-18			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-199-PRJ1066-RD-Sewage-198_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-199-PRJ1066-RD-Sewage-198_S6_L001_R2_001.fastq.gz	DTU2017-199-PRJ1066-RD-Sewage-198_S6_L001	ERR3562993	DTU2017-199-PRJ1066-RD-Sewage-198_S6_L001	DTU2017-199-PRJ1066-RD-Sewage-198_S6_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-01-24			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-200-PRJ1066-RL-Sewage-199_S7_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_214_DK_Sewage/Raw_data/DTU2017-200-PRJ1066-RL-Sewage-199_S7_L001_R2_001.fastq.gz	DTU2017-200-PRJ1066-RL-Sewage-199_S7_L001	ERR3562994	DTU2017-200-PRJ1066-RL-Sewage-199_S7_L001	DTU2017-200-PRJ1066-RL-Sewage-199_S7_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-01-24			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-289-PRJ1066-RD-Sewage-200_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-289-PRJ1066-RD-Sewage-200_S1_L001_R2_001.fastq.gz	DTU2017-289-PRJ1066-RD-Sewage-200_S1_L001	ERR3562995	DTU2017-289-PRJ1066-RD-Sewage-200_S1_L001	DTU2017-289-PRJ1066-RD-Sewage-200_S1_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-01-27			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-290-PRJ1066-RL-Sewage-201_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-290-PRJ1066-RL-Sewage-201_S2_L001_R2_001.fastq.gz	DTU2017-290-PRJ1066-RL-Sewage-201_S2_L001	ERR3562996	DTU2017-290-PRJ1066-RL-Sewage-201_S2_L001	DTU2017-290-PRJ1066-RL-Sewage-201_S2_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-01-27			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-291-PRJ1066-RD-Sewage-202_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-291-PRJ1066-RD-Sewage-202_S3_L001_R2_001.fastq.gz	DTU2017-291-PRJ1066-RD-Sewage-202_S3_L001	ERR3562997	DTU2017-291-PRJ1066-RD-Sewage-202_S3_L001	DTU2017-291-PRJ1066-RD-Sewage-202_S3_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-02			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-292-PRJ1066-RD-Sewage-203_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-292-PRJ1066-RD-Sewage-203_S4_L001_R2_001.fastq.gz	DTU2017-292-PRJ1066-RD-Sewage-203_S4_L001	ERR3562998	DTU2017-292-PRJ1066-RD-Sewage-203_S4_L001	DTU2017-292-PRJ1066-RD-Sewage-203_S4_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-07			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-293-PRJ1066-RL-Sewage-204_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-293-PRJ1066-RL-Sewage-204_S5_L001_R2_001.fastq.gz	DTU2017-293-PRJ1066-RL-Sewage-204_S5_L001	ERR3562999	DTU2017-293-PRJ1066-RL-Sewage-204_S5_L001	DTU2017-293-PRJ1066-RL-Sewage-204_S5_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-07			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-294-PRJ1066-RD-Sewage-205_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_217_DK_Sewage/Raw_data/DTU2017-294-PRJ1066-RD-Sewage-205_S6_L001_R2_001.fastq.gz	DTU2017-294-PRJ1066-RD-Sewage-205_S6_L001	ERR3563000	DTU2017-294-PRJ1066-RD-Sewage-205_S6_L001	DTU2017-294-PRJ1066-RD-Sewage-205_S6_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-11			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-295-PRJ1066-RL-Sewage-206_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-295-PRJ1066-RL-Sewage-206_S1_L001_R2_001.fastq.gz	DTU2017-295-PRJ1066-RL-Sewage-206_S1_L001	ERR3563001	DTU2017-295-PRJ1066-RL-Sewage-206_S1_L001	DTU2017-295-PRJ1066-RL-Sewage-206_S1_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-02			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-296-PRJ1066-RA-Sewage-207_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-296-PRJ1066-RA-Sewage-207_S2_L001_R2_001.fastq.gz	DTU2017-296-PRJ1066-RA-Sewage-207_S2_L001	ERR3563002	DTU2017-296-PRJ1066-RA-Sewage-207_S2_L001	DTU2017-296-PRJ1066-RA-Sewage-207_S2_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-02-02			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-297-PRJ1066-RL-Sewage-208_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-297-PRJ1066-RL-Sewage-208_S3_L001_R2_001.fastq.gz	DTU2017-297-PRJ1066-RL-Sewage-208_S3_L001	ERR3563003	DTU2017-297-PRJ1066-RL-Sewage-208_S3_L001	DTU2017-297-PRJ1066-RL-Sewage-208_S3_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-11			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-298-PRJ1066-RD-Sewage-209_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-298-PRJ1066-RD-Sewage-209_S4_L001_R2_001.fastq.gz	DTU2017-298-PRJ1066-RD-Sewage-209_S4_L001	ERR3563004	DTU2017-298-PRJ1066-RD-Sewage-209_S4_L001	DTU2017-298-PRJ1066-RD-Sewage-209_S4_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-13			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-299-PRJ1066-RL-Sewage-210_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-299-PRJ1066-RL-Sewage-210_S5_L001_R2_001.fastq.gz	DTU2017-299-PRJ1066-RL-Sewage-210_S5_L001	ERR3563005	DTU2017-299-PRJ1066-RL-Sewage-210_S5_L001	DTU2017-299-PRJ1066-RL-Sewage-210_S5_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-13			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-300-PRJ1066-RA-Sewage-211_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_218/Raw_data/DTU2017-300-PRJ1066-RA-Sewage-211_S6_L001_R2_001.fastq.gz	DTU2017-300-PRJ1066-RA-Sewage-211_S6_L001	ERR3563006	DTU2017-300-PRJ1066-RA-Sewage-211_S6_L001	DTU2017-300-PRJ1066-RA-Sewage-211_S6_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-02-13			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-540-PRJ1066-RD-Sewage-212_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-540-PRJ1066-RD-Sewage-212_S1_L001_R2_001.fastq.gz	DTU2017-540-PRJ1066-RD-Sewage-212_S1_L001	ERR3563007	DTU2017-540-PRJ1066-RD-Sewage-212_S1_L001	DTU2017-540-PRJ1066-RD-Sewage-212_S1_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-17			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-541-PRJ1066-RD-Sewage-213_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-541-PRJ1066-RD-Sewage-213_S2_L001_R2_001.fastq.gz	DTU2017-541-PRJ1066-RD-Sewage-213_S2_L001	ERR3563008	DTU2017-541-PRJ1066-RD-Sewage-213_S2_L001	DTU2017-541-PRJ1066-RD-Sewage-213_S2_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-22			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-542-PRJ1066-RD-Sewage-214_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-542-PRJ1066-RD-Sewage-214_S3_L001_R2_001.fastq.gz	DTU2017-542-PRJ1066-RD-Sewage-214_S3_L001	ERR3563009	DTU2017-542-PRJ1066-RD-Sewage-214_S3_L001	DTU2017-542-PRJ1066-RD-Sewage-214_S3_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-02-28			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-543-PRJ1066-RD-Sewage-215_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-543-PRJ1066-RD-Sewage-215_S4_L001_R2_001.fastq.gz	DTU2017-543-PRJ1066-RD-Sewage-215_S4_L001	ERR3563010	DTU2017-543-PRJ1066-RD-Sewage-215_S4_L001	DTU2017-543-PRJ1066-RD-Sewage-215_S4_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-03-02			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-544-PRJ1066-RD-Sewage-216_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-544-PRJ1066-RD-Sewage-216_S5_L001_R2_001.fastq.gz	DTU2017-544-PRJ1066-RD-Sewage-216_S5_L001	ERR3563011	DTU2017-544-PRJ1066-RD-Sewage-216_S5_L001	DTU2017-544-PRJ1066-RD-Sewage-216_S5_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-03-05			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-545-PRJ1066-RA-Sewage-217_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_222/Raw_data/DTU2017-545-PRJ1066-RA-Sewage-217_S6_L001_R2_001.fastq.gz	DTU2017-545-PRJ1066-RA-Sewage-217_S6_L001	ERR3563012	DTU2017-545-PRJ1066-RA-Sewage-217_S6_L001	DTU2017-545-PRJ1066-RA-Sewage-217_S6_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-03-05			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-582-PRJ1066-RL-Sewage-218_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-582-PRJ1066-RL-Sewage-218_S1_L001_R2_001.fastq.gz	DTU2017-582-PRJ1066-RL-Sewage-218_S1_L001	ERR3563013	DTU2017-582-PRJ1066-RL-Sewage-218_S1_L001	DTU2017-582-PRJ1066-RL-Sewage-218_S1_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-17			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-583-PRJ1066-RL-Sewage-219_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-583-PRJ1066-RL-Sewage-219_S2_L001_R2_001.fastq.gz	DTU2017-583-PRJ1066-RL-Sewage-219_S2_L001	ERR3563014	DTU2017-583-PRJ1066-RL-Sewage-219_S2_L001	DTU2017-583-PRJ1066-RL-Sewage-219_S2_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-22			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-195-PRJ1066-RL-CPH-Sewage-219_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-195-PRJ1066-RL-CPH-Sewage-219_R2_001.fq.gz	DTU2019-195-PRJ1066-RL-CPH-Sewage-219	ERR3563015	DTU2019-195-PRJ1066-RL-CPH-Sewage-219	DTU2019-195-PRJ1066-RL-CPH-Sewage-219		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-02-22			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-584-PRJ1066-RL-Sewage-220_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-584-PRJ1066-RL-Sewage-220_S3_L001_R2_001.fastq.gz	DTU2017-584-PRJ1066-RL-Sewage-220_S3_L001	ERR3563016	DTU2017-584-PRJ1066-RL-Sewage-220_S3_L001	DTU2017-584-PRJ1066-RL-Sewage-220_S3_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-03-02			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-585-PRJ1066-RL-Sewage-221_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_232_DK_sewage/Raw_data_M/DTU2017-585-PRJ1066-RL-Sewage-221_S4_L001_R2_001.fastq.gz	DTU2017-585-PRJ1066-RL-Sewage-221_S4_L001	ERR3563017	DTU2017-585-PRJ1066-RL-Sewage-221_S4_L001	DTU2017-585-PRJ1066-RL-Sewage-221_S4_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-03-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-196-PRJ1066-RD-CPH-Sewage-222_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-196-PRJ1066-RD-CPH-Sewage-222_R2_001.fq.gz	DTU2019-196-PRJ1066-RD-CPH-Sewage-222	ERR3563018	DTU2019-196-PRJ1066-RD-CPH-Sewage-222	DTU2019-196-PRJ1066-RD-CPH-Sewage-222		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-03-10			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-97-PRJ1066-CPH-Sewage-223_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-97-PRJ1066-CPH-Sewage-223_R2_001.fq.gz	DTU2018-97-PRJ1066-CPH-Sewage-223	ERR3563019	DTU2018-97-PRJ1066-CPH-Sewage-223	DTU2018-97-PRJ1066-CPH-Sewage-223		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-03-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-98-PRJ1066-CPH-Sewage-224_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-98-PRJ1066-CPH-Sewage-224_R2_001.fq.gz	DTU2018-98-PRJ1066-CPH-Sewage-224	ERR3563020	DTU2018-98-PRJ1066-CPH-Sewage-224	DTU2018-98-PRJ1066-CPH-Sewage-224		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-03-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-197-PRJ1066-RA-CPH-Sewage-224_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-197-PRJ1066-RA-CPH-Sewage-224_R2_001.fq.gz	DTU2019-197-PRJ1066-RA-CPH-Sewage-224	ERR3563021	DTU2019-197-PRJ1066-RA-CPH-Sewage-224	DTU2019-197-PRJ1066-RA-CPH-Sewage-224		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-03-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-99-PRJ1066-CPH-Sewage-225_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-99-PRJ1066-CPH-Sewage-225_R2_001.fq.gz	DTU2018-99-PRJ1066-CPH-Sewage-225	ERR3563022	DTU2018-99-PRJ1066-CPH-Sewage-225	DTU2018-99-PRJ1066-CPH-Sewage-225		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-03-21			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-198-PRJ1066-RD-CPH-Sewage-225_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-198-PRJ1066-RD-CPH-Sewage-225_R2_001.fq.gz	DTU2019-198-PRJ1066-RD-CPH-Sewage-225	ERR3563023	DTU2019-198-PRJ1066-RD-CPH-Sewage-225	DTU2019-198-PRJ1066-RD-CPH-Sewage-225		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-03-21			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-101-PRJ1066-CPH-Sewage-227_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_015/FoodQCPipeline_tmp/conc_fqs/DTU2018-101-PRJ1066-CPH-Sewage-227_R2_001.fq.gz	DTU2018-101-PRJ1066-CPH-Sewage-227	ERR3563024	DTU2018-101-PRJ1066-CPH-Sewage-227	DTU2018-101-PRJ1066-CPH-Sewage-227		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-03-27			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-199-PRJ1066-RL-CPH-Sewage-227_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-199-PRJ1066-RL-CPH-Sewage-227_R2_001.fq.gz	DTU2019-199-PRJ1066-RL-CPH-Sewage-227	ERR3563025	DTU2019-199-PRJ1066-RL-CPH-Sewage-227	DTU2019-199-PRJ1066-RL-CPH-Sewage-227		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-03-27			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-200-PRJ1066-RL-CPH-Sewage-228_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_081/FoodQCPipeline_tmp/conc_fqs/DTU2019-200-PRJ1066-RL-CPH-Sewage-228_R2_001.fq.gz	DTU2019-200-PRJ1066-RL-CPH-Sewage-228	ERR3563026	DTU2019-200-PRJ1066-RL-CPH-Sewage-228	DTU2019-200-PRJ1066-RL-CPH-Sewage-228		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-03-10			DTU	wastewater
