Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_collect_device,samp_mat_process,Sample Name,source_material_id,SRA Study
SRR10002821,WGS,302,1514012372,PRJNA561080,SAMN12606837,Metagenome or environmental,574339750,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-14,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6741731,Hong Kong,Asia,"Hong Kong:Hong Kong\,East Tsim Sha Tsui",not applicable,Illumina HiSeq 2500,Subway and urban air,22.295269 N 114.174305 E,SL311012,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS78,gCSD17-HKG-AS78_17-07-14_Hong Kong:Hong Kong:East Tsim Sha Tsui,SRP218814
SRR10002822,WGS,302,1627454746,PRJNA561080,SAMN12606679,Metagenome or environmental,725348703,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741730,USA,North America,"USA:New York City\,Time Square 42nd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.755983 N 73.986229 W,SL342384,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS22,gCSD17-NYC-AS22_17-06-23_USA:New York City:Time Square 42nd St.,SRP218814
SRR10002823,WGS,302,2130915624,PRJNA561080,SAMN12606678,Metagenome or environmental,958171633,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741729,USA,North America,"USA:New York City\,Grand Central 42nd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.751776 N 73.976848 W,SL342383,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS21,gCSD17-NYC-AS21_17-06-23_USA:New York City:Grand Central 42nd St.,SRP218814
SRR10002824,WGS,302,1826420198,PRJNA561080,SAMN12606677,Metagenome or environmental,808558872,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741728,USA,North America,"USA:New York City\,59th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.762526 N 73.967967 W,SL342382,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS20,gCSD17-NYC-AS20_17-06-23_USA:New York City:59th St.,SRP218814
SRR10002825,WGS,302,2045773670,PRJNA561080,SAMN12606676,Metagenome or environmental,907882610,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741727,USA,North America,"USA:New York City\,77th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.77362 N 73.959874 W,SL342381,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS19,gCSD17-NYC-AS19_17-06-23_USA:New York City:77th St.,SRP218814
SRR10002826,WGS,302,1861398744,PRJNA561080,SAMN12606683,Metagenome or environmental,837936969,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741726,USA,North America,"USA:New York City\,39th St. Herald Sq.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.750373 N 73.991057 W,SL342388,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS26,gCSD17-NYC-AS26_17-06-23_USA:New York City:39th St. Herald Sq.,SRP218814
SRR10002827,WGS,302,2000338374,PRJNA561080,SAMN12606682,Metagenome or environmental,890141032,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741725,USA,North America,"USA:New York City\,Union Square 14th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.734789 N 73.99073 W,SL342387,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS25,gCSD17-NYC-AS25_17-06-23_USA:New York City:Union Square 14th St.,SRP218814
SRR10002828,WGS,302,1968599080,PRJNA561080,SAMN12606681,Metagenome or environmental,868531686,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741724,USA,North America,"USA:New York City\,33rd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.746081 N 73.982076 W,SL342386,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS24,gCSD17-NYC-AS24_17-06-23_USA:New York City:33rd St.,SRP218814
SRR10002829,WGS,302,1469177150,PRJNA561080,SAMN12606680,Metagenome or environmental,655982432,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741723,USA,North America,"USA:New York City\,51st St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.762456 N 73.985984 W,SL342385,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS23,gCSD17-NYC-AS23_17-06-23_USA:New York City:51st St.,SRP218814
SRR10002830,WGS,302,1285125364,PRJNA561080,SAMN12606641,Metagenome or environmental,570267625,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741722,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335755,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS14,gCSD17-DEN-AS14_17-06-23_USA:Denver:Union Station,SRP218814
SRR10002831,WGS,302,1205889322,PRJNA561080,SAMN12606640,Metagenome or environmental,530741982,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741721,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335739,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS13,gCSD17-DEN-AS13_17-06-23_USA:Denver:Union Station,SRP218814
SRR10002832,WGS,302,1506953424,PRJNA561080,SAMN12606685,Metagenome or environmental,670745645,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741720,USA,North America,"USA:New York City\,Canal St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.720824 N 74.005229 W,SL342390,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS28,gCSD17-NYC-AS28_17-06-23_USA:New York City:Canal St.,SRP218814
SRR10002833,WGS,302,1576328562,PRJNA561080,SAMN12606684,Metagenome or environmental,708761910,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741719,USA,North America,"USA:New York City\,86th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.779492 N 73.955589 W,SL342389,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS27,gCSD17-NYC-AS27_17-06-23_USA:New York City:86th St.,SRP218814
SRR10002834,WGS,302,1259855816,PRJNA561080,SAMN12606637,Metagenome or environmental,592548060,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741718,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335751,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS10,gCSD17-DEN-AS10_17-06-23_USA:Denver:Union Station,SRP218814
SRR10002835,WGS,302,1950436196,PRJNA561080,SAMN12606636,Metagenome or environmental,893938065,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741717,USA,North America,"USA:Denver\,Train Cabin - front wagon",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335750,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS09,gCSD17-DEN-AS09_17-06-23_USA:Denver:Train Cabin - front wagon,SRP218814
SRR10002836,WGS,302,1607172124,PRJNA561080,SAMN12606639,Metagenome or environmental,716998685,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741716,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335753,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS12,gCSD17-DEN-AS12_17-06-23_USA:Denver:Union Station,SRP218814
SRR10002837,WGS,302,1277584424,PRJNA561080,SAMN12606638,Metagenome or environmental,585779249,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741715,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335752,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS11,gCSD17-DEN-AS11_17-06-23_USA:Denver:Union Station,SRP218814
SRR10002838,WGS,302,1465784784,PRJNA561080,SAMN12606762,Metagenome or environmental,562967419,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741714,Hong Kong,Asia,"Hong Kong:Hong Kong\,Che Kung Temple",not applicable,Illumina HiSeq 2500,Subway and urban air,22.374751 N 114.185998 E,SL310937,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS3,gCSD17-HKG-AS3_17-07-04_Hong Kong:Hong Kong:Che Kung Temple,SRP218814
SRR10002839,WGS,302,1235725412,PRJNA561080,SAMN12606763,Metagenome or environmental,480769277,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741713,Hong Kong,Asia,"Hong Kong:Hong Kong\,Sha Tin Wai",not applicable,Illumina HiSeq 2500,Subway and urban air,22.376943 N 114.194785 E,SL310938,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS4,gCSD17-HKG-AS4_17-07-04_Hong Kong:Hong Kong:Sha Tin Wai,SRP218814
SRR10002840,WGS,302,1533700960,PRJNA561080,SAMN12606760,Metagenome or environmental,608622115,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741712,Hong Kong,Asia,"Hong Kong:Hong Kong\,Kowloon Tong",not applicable,Illumina HiSeq 2500,Subway and urban air,22.337199 N 114.175817 E,SL310935,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS1,gCSD17-HKG-AS1_17-07-04_Hong Kong:Hong Kong:Kowloon Tong,SRP218814
SRR10002841,WGS,302,1815958314,PRJNA561080,SAMN12606761,Metagenome or environmental,695561904,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741711,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tai Wai",not applicable,Illumina HiSeq 2500,Subway and urban air,22.373025 N 114.178509 E,SL310936,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS2,gCSD17-HKG-AS2_17-07-04_Hong Kong:Hong Kong:Tai Wai,SRP218814
SRR10002842,WGS,302,794385632,PRJNA561080,SAMN12606758,Metagenome or environmental,344194125,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741710,Sweden,Europe,"Sweden:Stockholm\,Universitetet",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19513 N 18.03327 E,SL342520,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:41:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS31,gCSD17-STO-AS31_17-09-28_Sweden:Stockholm:Universitetet,SRP218814
SRR10002843,WGS,302,869009530,PRJNA561080,SAMN12606759,Metagenome or environmental,370632285,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741709,Sweden,Europe,"Sweden:Stockholm\,Danderyd",not applicable,Illumina HiSeq 2500,Subway and urban air,59.20448 N 18.04165 E,SL342521,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:41:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS32,gCSD17-STO-AS32_17-09-28_Sweden:Stockholm:Danderyd,SRP218814
SRR10002844,WGS,302,1099315636,PRJNA561080,SAMN12606756,Metagenome or environmental,462423547,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741708,Sweden,Europe,"Sweden:Stockholm\,T-centralen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.21546 N 18.03144 E,SL342518,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS29,gCSD17-STO-AS29_17-09-28_Sweden:Stockholm:T-centralen,SRP218814
SRR10002845,WGS,302,567229688,PRJNA561080,SAMN12606757,Metagenome or environmental,240290461,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6741707,Sweden,Europe,"Sweden:Stockholm\,Tekniska hoegskolan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.23283 N 18.02298 E,SL342519,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:41:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS30,gCSD17-STO-AS30_17-09-28_Sweden:Stockholm:Tekniska hoegskolan,SRP218814
SRR10002846,WGS,302,1352510624,PRJNA561080,SAMN12606764,Metagenome or environmental,509830933,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741706,Hong Kong,Asia,"Hong Kong:Hong Kong\,Shek Kip Mei",not applicable,Illumina HiSeq 2500,Subway and urban air,22.331996 N 114.168759 E,SL310939,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS5,gCSD17-HKG-AS5_17-07-04_Hong Kong:Hong Kong:Shek Kip Mei,SRP218814
SRR10002847,WGS,302,1227305048,PRJNA561080,SAMN12606765,Metagenome or environmental,458741003,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741705,Hong Kong,Asia,"Hong Kong:Hong Kong\,Prince Edward",not applicable,Illumina HiSeq 2500,Subway and urban air,22.325069 N 114.168319 E,SL310940,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS6,gCSD17-HKG-AS6_17-07-04_Hong Kong:Hong Kong:Prince Edward,SRP218814
SRR10002848,WGS,302,1486031770,PRJNA561080,SAMN12606619,Metagenome or environmental,667507119,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741704,Norway,Europe,"Norway:Oslo\,Loeren",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9301 N 10.78959 E,SL335723,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS64,gCSD17-OSL-AS64_17-06-27_Norway:Oslo:Loeren,SRP218814
SRR10002849,WGS,302,1062069372,PRJNA561080,SAMN12606618,Metagenome or environmental,480956055,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741703,Norway,Europe,"Norway:Oslo\,Nydalen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9494 N 10.76592 E,SL335722,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS63,gCSD17-OSL-AS63_17-06-27_Norway:Oslo:Nydalen,SRP218814
SRR10002850,WGS,302,795944556,PRJNA561080,SAMN12606617,Metagenome or environmental,363831350,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741702,Norway,Europe,"Norway:Oslo\,Forskningsparken",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9437 N 10.72088 E,SL335721,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS62,gCSD17-OSL-AS62_17-06-27_Norway:Oslo:Forskningsparken,SRP218814
SRR10002851,WGS,302,1374605246,PRJNA561080,SAMN12606616,Metagenome or environmental,633869837,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741701,Norway,Europe,"Norway:Oslo\,Majorstua",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93016 N 10.71473 E,SL335720,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS61,gCSD17-OSL-AS61_17-06-27_Norway:Oslo:Majorstua,SRP218814
SRR10002852,WGS,302,1374903622,PRJNA561080,SAMN12606623,Metagenome or environmental,621751025,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741700,Norway,Europe,"Norway:Oslo\,Toeyen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91558 N 10.7758 E,SL335727,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,Bobcat ACD-200 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS68,gCSD17-OSL-AS68_17-06-21_Norway:Oslo:Toeyen,SRP218814
SRR10002853,WGS,302,1416792834,PRJNA561080,SAMN12606622,Metagenome or environmental,643580791,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741699,Norway,Europe,"Norway:Oslo\,Helsfyr",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91259 N 10.80139 E,SL335726,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,Bobcat ACD-200 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS67,gCSD17-OSL-AS67_17-06-21_Norway:Oslo:Helsfyr,SRP218814
SRR10002854,WGS,302,1275374690,PRJNA561080,SAMN12606621,Metagenome or environmental,596037137,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741698,Norway,Europe,"Norway:Oslo\,Lindeberg",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93276 N 10.88167 E,SL335725,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,Bobcat ACD-200 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS66,gCSD17-OSL-AS66 _17-06-21_Norway:Oslo:Lindeberg,SRP218814
SRR10002855,WGS,302,1258492890,PRJNA561080,SAMN12606620,Metagenome or environmental,568546493,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741697,Norway,Europe,"Norway:Oslo\,Ellingsrudaasen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93651 N 10.91664 E,SL335724,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,Bobcat ACD-200 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS65,gCSD17-OSL-AS65_17-06-21_Norway:Oslo:Ellingsrudaasen,SRP218814
SRR10002856,WGS,302,1177356060,PRJNA561080,SAMN12606625,Metagenome or environmental,531717248,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741696,Norway,Europe,"Norway:Oslo\,Forskningsparken",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9437 N 10.72088 E,SL335729,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,Bobcat ACD-200 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS70,gCSD17-OSL-AS70_17-06-21_Norway:Oslo:Forskningsparken,SRP218814
SRR10002857,WGS,302,1282582826,PRJNA561080,SAMN12606624,Metagenome or environmental,581436553,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741695,Norway,Europe,"Norway:Oslo\,Majorstua",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93016 N 10.71473 E,SL335728,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,Bobcat ACD-200 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS69,gCSD17-OSL-AS69_17-06-21_Norway:Oslo:Majorstua,SRP218814
